Time,Bus 1003,Bus 1004,Bus 1005,Bus 1006,Bus 1007,Bus 1008,Bus 1009,Bus 1010,Bus 1011,Bus 1012,Bus 1013,Bus 1014,Bus 1015,Bus 1016,Bus 1017
2017-06-13 21:00:19.655,11.967369893835878,5.897551346866583,2.7984286029216316,1.2990898730961267,1.9441247523475589,3.386103534382142,11.251288023235986,1.6350872876820588,3.617641508768458,3.1189781139152677,0.9898706822050269,0.6065532564071362,2.077454420437956,3.657055558765887,6.070446981309311
2017-06-13 22:00:19.660,12.034696564800505,4.4895410649478675,1.310819014950307,1.0807531866287199,1.4459011780510542,2.8047942021635133,10.037609878833706,1.5844518599427324,4.4954244438668365,3.5810660338621974,2.7702230060666624,0.7000747869247754,1.803671090816386,2.033164778354859,5.158553476872012
2017-06-13 23:00:19.665,9.095291380645467,3.8203143484843114,1.8293643806789615,0.8505543952599575,1.7896867776074823,12.27930595656817,8.377154699385114,2.8184584590022617,3.8174936577276974,1.8758682423482984,1.5613852979810459,0.5340124894106725,1.0203113465673996,2.061877401556785,5.482291175487906
2017-06-14 00:00:19.670,9.511652533907917,5.072277674361639,1.6131620816884027,1.4571477267970092,1.325335217781071,2.4134473752529257,4.567504991968047,1.5042968391077471,1.7466139193058372,2.4144763639210627,2.8890895029729418,0.35301962286766286,0.9124289720030769,2.229519683400591,3.7130783253137576
2017-06-14 01:00:19.675,5.15520293543397,4.886624277362044,1.502388167821193,0.9815768944481861,1.5554096871842331,2.234544245760212,5.1163799296282395,0.9250049633166605,2.016592836380496,1.7515411206405747,1.3561500114522342,0.25127566710599214,0.5965091664029456,1.6778651651693415,3.156661558463518
2017-06-14 02:00:19.680,6.9276482785330415,5.817714892405576,2.025621712823197,1.2676782578337311,1.1478168351593023,2.6712759681435134,3.1892474492752085,1.1287149121198368,1.8029502248186582,1.060749264979522,0.25864131570986115,0.2573742915050208,0.8702807970813375,1.182889984334909,3.2596146290994326
2017-06-14 03:00:19.685,7.444483543827823,5.264671519488387,2.5015459750824807,1.3377479601992541,1.2400432071318184,2.1706778787899763,4.021564474778226,0.9713112226717309,2.2874171679012187,0.869698765481834,0.2110800455482304,0.4180283255007786,0.5317743904797774,0.9574386595447708,4.747576831518872
2017-06-14 04:00:19.690,5.5325037469269684,5.526049688522308,1.7134516659933263,0.8204825912622575,0.9677083262707132,1.7222122823561836,4.623227778359699,1.4092922898233389,2.2170589096427697,0.760099961351214,0.3452381911249676,0.3029064214104917,0.28578346456288356,0.8984571772714338,2.0709188221004258
2017-06-14 05:00:19.695,8.562319340801125,5.567812058345692,1.8640549101523354,0.8216092733423469,1.267547853100709,2.9019509542186324,4.826190675202583,1.1642152339889227,1.8558637258160284,2.1285917260466927,0.3466225189150426,0.2346572210820963,0.3856948580015113,2.2003597361914404,1.8487032296591677
2017-06-14 06:00:19.700,7.016727290242295,5.153447435708998,3.7138687060234257,3.143913058172794,1.6773701248090829,2.9660107175967583,3.2099696654058234,0.9862642007088436,2.252600638893984,1.8247309591747563,0.3154994643987464,0.28680790821185886,0.6057707807717668,1.8298678135541937,1.4941449423941118
