Hora,P_kW,Q_kvar,Vmin_pu,Vmax_pu
2078,1123.9985342804853,199.86111112738294,0.9953849943527612,1.0210274104859751
2079,1127.0811448876884,201.22398391465313,0.9953728575374543,1.0210078029270835
2080,1122.8921260716036,199.55287936333107,0.9953952855429017,1.021033741759163
2081,1118.697557288486,198.21593506539676,0.9954185344228421,1.021062870131574
2082,1117.2121198362854,197.5957762167047,0.9954236312419001,1.0210719865020033
2083,1116.2570306378052,197.1493016754946,0.9954298705562471,1.0210761040006364
2084,1113.5981855754042,196.05524993338634,0.9954462673444893,1.021089605576613
2085,1110.7874420164737,194.96789741478383,0.9954597732173073,1.0211033730939574
2086,1108.2513866693466,193.9315232017365,0.9954681742806967,1.0211199416119687
2087,1107.4279165223486,193.5563250729412,0.995470119602537,1.0211280343118916
2088,1107.7064048359598,193.72469453597202,0.9954714022532303,1.0211233138184714
2089,1107.1805825895985,193.48590551708617,0.9954729495186391,1.021127576022261
2090,1106.8980118016186,193.38001268045295,0.9954736103469578,1.0211292119902535
2091,1107.9525923259052,193.7515002479141,0.995465382430905,1.0211247362404745
2092,1109.1856700642156,194.3615679643212,0.9954651817311602,1.021111744250906
2093,1109.6417095261108,194.56734417046678,0.9954630514433687,1.0211081452622481
2094,1117.1595662024424,197.5652817982348,0.9954313520344695,1.0210487632547274
2095,1121.9762152094572,199.21239646506694,0.995395847091973,1.02102931084635
2096,1125.2660133649924,200.36822767747944,0.9953800726049523,1.0210081941132145
2097,1128.7846761879448,201.8090735864797,0.9953671665534917,1.0209872331386742
2098,1127.6375484099867,201.33221025295177,0.9953713384933934,1.0209951675350717
2099,1130.6268987481196,202.48216729648087,0.9953589884698477,1.0209769430094455
2100,1130.2668471720374,202.30181666522822,0.9953652697682936,1.0209788867520804
2101,1127.3909684468038,201.21191603281932,0.9953824426405261,1.0209959009500513
2102,1127.6020234189407,201.15495380205311,0.9953779895015366,1.02100346427829
2103,1127.7591750911126,201.35616989064414,0.995368252759357,1.0210032127376665
2104,1124.7740513738586,200.34257386825405,0.9953853313200884,1.0210174009564568
2105,1120.788796308959,199.2233569710437,0.9954006460143007,1.021047152913322
2106,1118.8239526068996,198.3629509871421,0.9954130585855747,1.021059095190378
2107,1117.5412831856916,197.8285775296308,0.9954290383495412,1.0210612550386595
2108,1113.796186980599,196.18485345895442,0.9954403772056882,1.0210926354045333
2109,1110.9386203668066,194.9048544740699,0.9954488808631148,1.0211189986871443
2110,1109.4565375691673,194.3299109537839,0.995457636191771,1.0211251262054437
2111,1108.287543762143,193.8813666989628,0.9954647518867489,1.021130684407322
2112,1107.8030160285398,193.6715941033103,0.9954663015164293,1.02113320940904
2113,1107.1214274398785,193.41556286523974,0.995470089057007,1.0211380444931693
2114,1108.4158788979444,193.9533180404036,0.9954635044690624,1.021128375546305
2115,1106.7099875127876,193.27147489730618,0.9954730360745027,1.0211404738496146
2116,1107.8915995869568,193.7300742431446,0.9954605895885669,1.021135190459574
2117,1109.7121525150837,194.55140765742294,0.9954560907325504,1.0211212630876059
2118,1113.0087394705934,195.82070253191375,0.9954407093835462,1.0210932874254808
2119,1119.3989236807781,198.29396264822205,0.9954092247648648,1.021044238707078
2120,1126.2480821487022,200.53271199575522,0.9953768750551887,1.0210167036917293
2121,1129.4555253444184,201.94193590638127,0.9953654815369991,1.020994327313143
2122,1129.317319081486,202.0712410919923,0.9953634653958808,1.0209843944418049
2123,1131.0243318936432,202.70312711819383,0.9953593133239018,1.0209838676039737
2124,1128.545723248556,201.774444531031,0.9953667503243376,1.0209996972840643
2125,1127.7158230592236,201.67828856315057,0.9953710158076724,1.0209971156400528
2126,1127.5418935453813,201.38566705576292,0.9953739265566325,1.0210033171968604
2127,1127.1452268853318,201.34509012353007,0.9953759407483777,1.0210064689057752
2128,1124.514240503965,200.48641145827085,0.9953851534827666,1.0210164058981712
2129,1119.3719091159385,198.6551555754221,0.9954063325032995,1.0210603964815421
2130,1119.3007635442882,198.56479421396696,0.995407458775582,1.021064258100165
2131,1117.2643201414953,197.72644370352086,0.9954165418465994,1.0210748709641342
2132,1114.5159840167757,196.51113915792615,0.9954316328473177,1.0210919228504902
2133,1110.8122760883775,194.9969247895761,0.9954515734718082,1.0211189276120334
2134,1109.9593312135296,194.66715563962097,0.9954529846827669,1.021124596726717
